Customer_ID,Age,Gender,Days_Since_Last_Purchase,CLTV,Avg_Txn_Value,Fav_Category,Return_Rate,Fav_Payment_Method,Churn
36809,66,Male,219,14633,2438.8333333333335,Clothing,0.3333333333333333,PayPal,1
36550,23,Female,274,16514,2359.1428571428573,Electronics,0.2857142857142857,Cash,0
29576,52,Female,34,14230,2371.6666666666665,Clothing,0.5,Credit Card,0
25655,51,Female,158,7356,2452.0,Clothing,0.3333333333333333,Credit Card,0
42117,37,Male,30,18092,2584.5714285714284,Books,0.42857142857142855,Credit Card,0
18342,67,Male,320,17450,2492.8571428571427,Books,0.5714285714285714,Credit Card,1
13380,49,Male,235,16619,2077.375,Electronics,0.5,Cash,0
35436,21,Male,251,23627,3375.285714285714,Electronics,0.8571428571428571,Cash,0
25427,43,Male,279,25193,2799.222222222222,Home,0.0,Cash,0
16463,35,Female,294,18824,2353.0,Electronics,0.0,Credit Card,0
16272,55,Female,547,12029,4009.6666666666665,Clothing,0.6666666666666666,Cash,0
35773,55,Female,586,19748,3291.3333333333335,Home,0.5,Credit Card,0
22281,66,Male,232,15470,3094.0,Electronics,0.4,Credit Card,1
8481,51,Male,387,15394,3078.8,Clothing,0.6,PayPal,0
34667,22,Male,90,13530,2706.0,Books,0.2,PayPal,1
3551,36,Male,170,9430,1571.6666666666667,Clothing,0.3333333333333333,PayPal,0
36087,62,Female,128,11364,2272.8,Clothing,0.2,Cash,0
39907,29,Female,701,4735,1578.3333333333333,Books,0.3333333333333333,Credit Card,0
37118,33,Male,324,7184,2394.6666666666665,Books,0.6666666666666666,Cash,1
5238,58,Male,225,8207,1367.8333333333333,Books,0.16666666666666666,PayPal,0
24706,49,Male,245,21785,3630.8333333333335,Clothing,0.16666666666666666,PayPal,0
31080,50,Female,308,12861,2143.5,Books,0.5,Credit Card,0
3350,36,Female,354,22206,2775.75,Clothing,0.375,Cash,1
3,31,Male,311,9423,2355.75,Electronics,0.0,Credit Card,0
5207,25,Male,133,27718,3464.75,Home,0.5,Cash,0
45000,65,Male,222,10299,2574.75,Books,0.75,PayPal,0
15948,65,Female,492,9475,1579.1666666666667,Books,0.16666666666666666,PayPal,1
26000,21,Female,540,12567,3141.75,Books,0.5,PayPal,0
35750,31,Female,192,2800,1400.0,Home,1.0,Cash,0
16727,26,Male,927,17597,2932.8333333333335,Books,0.8333333333333334,Credit Card,0
26948,49,Female,640,11756,2939.0,Books,0.75,PayPal,0
6552,67,Female,551,11370,3790.0,Books,0.6666666666666666,PayPal,0
6458,26,Female,178,20795,3465.8333333333335,Clothing,0.5,PayPal,0
43426,49,Female,313,15116,3023.2,Books,0.6,Cash,0
47123,67,Male,309,8003,2667.6666666666665,Home,0.0,Cash,1
44594,45,Male,525,5116,1705.3333333333333,Home,1.0,PayPal,0
41750,56,Female,638,8891,2963.6666666666665,Electronics,0.0,Cash,1
21021,50,Female,420,14620,2924.0,Clothing,0.4,Credit Card,0
4172,45,Male,60,25775,3682.1428571428573,Clothing,0.2857142857142857,Cash,0
19681,31,Male,178,13665,2277.5,Electronics,0.3333333333333333,Cash,0
34563,49,Female,126,12388,4129.333333333333,Books,0.3333333333333333,Cash,0
4464,58,Male,675,13973,4657.666666666667,Electronics,0.3333333333333333,PayPal,0
10218,35,Male,824,3572,1786.0,Clothing,0.5,Credit Card,0
21024,21,Female,419,14738,2456.3333333333335,Home,0.3333333333333333,Cash,0
3410,28,Male,779,7088,2362.6666666666665,Electronics,0.6666666666666666,Credit Card,0
45994,61,Male,133,18572,2653.1428571428573,Clothing,0.5714285714285714,Credit Card,1
47071,36,Female,591,8012,2003.0,Home,0.75,PayPal,1
42226,34,Female,315,25356,2817.3333333333335,Clothing,0.2222222222222222,Credit Card,0
49160,26,Male,297,12880,3220.0,Books,0.25,PayPal,0
42568,45,Male,289,7018,2339.3333333333335,Clothing,0.6666666666666666,Credit Card,0
49122,28,Male,519,14230,3557.5,Electronics,0.25,Cash,0
35495,65,Male,60,43015,3584.5833333333335,Books,0.4166666666666667,Credit Card,0
46683,59,Female,225,15004,3000.8,Clothing,0.4,Credit Card,0
18036,43,Female,307,15629,3125.8,Clothing,0.4,Credit Card,0
30746,39,Male,132,6447,1611.75,Clothing,0.25,PayPal,1
37297,52,Female,727,25053,4175.5,Books,0.3333333333333333,Cash,0
13906,38,Male,407,14337,2867.4,Electronics,0.8,Cash,0
38830,29,Female,116,12997,1856.7142857142858,Home,0.2857142857142857,PayPal,1
13679,21,Male,337,8855,2951.6666666666665,Home,0.6666666666666666,Cash,1
5725,48,Female,189,11923,2384.6,Books,0.2,Cash,0
43842,44,Male,451,29673,3709.125,Books,0.375,Credit Card,0
19283,52,Male,230,12634,2526.8,Books,0.2,Cash,0
12393,48,Female,850,6729,2243.0,Clothing,0.3333333333333333,Cash,0
21980,38,Male,545,19846,3969.2,Books,0.6,PayPal,1
49551,47,Male,130,11823,2364.6,Books,0.6,Cash,0
28923,61,Female,503,20786,2309.5555555555557,Home,0.2222222222222222,PayPal,1
23917,42,Male,257,2729,1364.5,Clothing,0.5,PayPal,0
17816,30,Male,745,24359,4059.8333333333335,Home,0.16666666666666666,Credit Card,1
26911,64,Male,660,20192,3365.3333333333335,Electronics,0.3333333333333333,Credit Card,0
24676,20,Female,187,16420,2736.6666666666665,Books,0.3333333333333333,Credit Card,0
15867,40,Female,742,8549,2849.6666666666665,Books,0.3333333333333333,PayPal,0
8148,47,Female,317,18596,3099.3333333333335,Electronics,0.5,PayPal,1
48702,20,Male,322,15953,2658.8333333333335,Books,0.3333333333333333,PayPal,0
21754,48,Female,185,9001,3000.3333333333335,Books,0.3333333333333333,PayPal,0
19581,27,Male,281,20399,2549.875,Clothing,0.25,Cash,0
24307,33,Male,817,16487,3297.4,Clothing,0.2,Credit Card,0
16923,59,Female,521,9211,3070.3333333333335,Electronics,0.0,Cash,0
39124,42,Male,232,22758,3251.1428571428573,Electronics,0.42857142857142855,Credit Card,1
32393,43,Female,159,13389,2677.8,Books,0.6,Credit Card,1
6224,58,Male,326,9158,2289.5,Home,0.75,Cash,0
18060,22,Male,374,9638,1927.6,Electronics,0.8,Credit Card,0
29182,49,Female,386,28422,2842.2,Books,0.5,Cash,0
27702,44,Female,677,6259,2086.3333333333335,Books,0.6666666666666666,Credit Card,0
30580,50,Female,35,23186,3864.3333333333335,Home,0.8333333333333334,Cash,1
24447,21,Male,492,18114,3019.0,Electronics,0.5,Cash,1
38691,55,Male,123,24302,2430.2,Electronics,0.5,Cash,0
47397,57,Male,219,18758,2679.714285714286,Clothing,0.14285714285714285,Credit Card,1
6837,26,Female,220,12689,3172.25,Books,0.25,Cash,0
22607,32,Male,34,11507,2301.4,Books,0.2,Cash,0
48446,24,Male,132,11980,2995.0,Electronics,0.5,Cash,0
48473,24,Male,346,6411,2137.0,Clothing,0.0,Cash,0
243,47,Female,156,19370,2767.1428571428573,Home,0.42857142857142855,Credit Card,0
17351,68,Male,306,5549,2774.5,Books,1.0,Cash,1
5614,42,Male,29,16558,2759.6666666666665,Home,0.16666666666666666,PayPal,0
43033,60,Male,203,14377,2875.4,Home,0.2,Credit Card,1
30066,44,Male,517,3207,1603.5,Clothing,0.0,Cash,0
47592,39,Female,423,15958,2659.6666666666665,Home,0.5,Cash,1
24229,27,Male,116,25311,2301.0,Clothing,0.36363636363636365,PayPal,0
38379,59,Female,116,21270,3038.5714285714284,Books,0.14285714285714285,PayPal,1
46365,47,Female,427,18959,2708.4285714285716,Home,0.2857142857142857,Cash,1
15991,25,Male,151,10922,2184.4,Books,0.2,Cash,0
28097,55,Female,837,17047,4261.75,Books,0.5,Cash,0
43902,35,Male,146,22772,3795.3333333333335,Clothing,0.6666666666666666,PayPal,0
45750,63,Male,995,12195,2439.0,Clothing,0.2,PayPal,0
48610,60,Female,284,22373,3728.8333333333335,Books,0.16666666666666666,Cash,0
27839,66,Female,223,11304,3768.0,Books,0.0,Credit Card,1
34575,18,Male,1022,7308,2436.0,Clothing,1.0,Cash,0
17442,30,Male,253,19563,3260.5,Home,0.5,Credit Card,1
48302,27,Female,616,18304,3660.8,Books,0.4,Cash,0
32819,47,Male,398,16786,1865.111111111111,Electronics,0.4444444444444444,PayPal,0
27355,26,Male,685,4620,1540.0,Books,0.3333333333333333,Cash,1
9294,49,Male,704,14804,2467.3333333333335,Home,0.5,Cash,1
276,28,Female,410,9196,1839.2,Home,0.4,Cash,0
24793,57,Female,201,19417,3236.1666666666665,Home,0.3333333333333333,Credit Card,1
6909,20,Male,532,9869,1973.8,Books,0.8,PayPal,0
23364,57,Male,220,21673,2709.125,Clothing,0.25,Credit Card,0
38453,33,Male,298,12303,1757.5714285714287,Books,0.5714285714285714,PayPal,0
37299,33,Female,355,27717,3464.625,Clothing,0.375,Cash,0
44474,20,Female,227,9740,2435.0,Clothing,0.5,Credit Card,0
27466,38,Male,155,25545,4257.5,Books,0.0,PayPal,1
24612,30,Female,154,5640,1410.0,Books,0.25,PayPal,0
21709,68,Male,66,16671,2381.5714285714284,Clothing,0.5714285714285714,Credit Card,0
36274,45,Female,232,14438,3609.5,Books,0.75,Cash,0
33121,66,Male,349,9285,3095.0,Clothing,0.3333333333333333,Credit Card,0
45260,20,Female,191,21953,3658.8333333333335,Electronics,0.6666666666666666,Cash,0
24932,29,Male,337,18009,2572.714285714286,Clothing,0.14285714285714285,Credit Card,0
36827,51,Female,175,16407,2734.5,Clothing,0.0,PayPal,0
31098,65,Female,449,12756,2551.2,Home,1.0,Cash,1
24838,47,Female,289,13725,1960.7142857142858,Home,0.7142857142857143,PayPal,1
26472,24,Male,686,19885,2840.714285714286,Home,0.5714285714285714,Credit Card,0
2326,24,Male,231,19701,2814.4285714285716,Clothing,0.14285714285714285,Credit Card,0
37936,52,Female,796,21812,2423.5555555555557,Electronics,0.3333333333333333,Credit Card,0
30530,54,Male,150,17638,3527.6,Clothing,0.4,Cash,1
47802,42,Female,291,14658,1832.25,Books,0.5,Cash,0
42253,68,Female,232,19072,3814.4,Electronics,0.4,PayPal,0
7207,43,Male,95,15579,2596.5,Home,0.3333333333333333,Cash,0
25146,58,Female,94,23467,2933.375,Books,0.75,Cash,0
10705,25,Female,406,8485,2828.3333333333335,Electronics,0.3333333333333333,PayPal,0
18049,41,Female,207,24398,3485.4285714285716,Clothing,0.14285714285714285,Credit Card,0
26899,48,Male,296,13536,3384.0,Clothing,0.5,PayPal,0
4955,43,Female,175,13461,4487.0,Clothing,0.6666666666666666,Credit Card,0
20072,70,Male,383,10660,2665.0,Books,0.0,PayPal,1
7111,34,Female,408,22706,3243.714285714286,Clothing,0.2857142857142857,Credit Card,0
3423,47,Female,168,21703,3100.4285714285716,Electronics,0.2857142857142857,PayPal,0
34843,51,Male,201,15213,3042.6,Books,0.2,Cash,0
21836,49,Male,231,12667,4222.333333333333,Home,0.3333333333333333,Cash,0
32537,37,Male,278,16326,3265.2,Clothing,0.4,PayPal,0
40489,26,Male,185,15365,3073.0,Clothing,0.4,Cash,0
12067,66,Male,460,6007,1201.4,Books,0.2,PayPal,0
16927,18,Male,96,5935,1483.75,Clothing,0.5,Cash,0
2874,62,Female,308,11040,2760.0,Electronics,0.25,Cash,0
3402,44,Male,159,9301,2325.25,Clothing,0.0,PayPal,1
43753,61,Female,587,25250,3607.1428571428573,Books,0.2857142857142857,Credit Card,0
13571,43,Male,658,22933,3276.1428571428573,Home,0.42857142857142855,Credit Card,0
44144,54,Male,212,8077,2019.25,Books,0.75,Cash,0
18045,42,Female,395,8609,2869.6666666666665,Clothing,0.3333333333333333,Credit Card,1
23093,32,Female,246,22147,3691.1666666666665,Electronics,0.8333333333333334,Credit Card,1
26721,49,Female,176,8974,2991.3333333333335,Books,0.0,Cash,0
6790,63,Female,254,19388,2769.714285714286,Electronics,0.42857142857142855,Credit Card,0
16997,20,Male,318,8614,1722.8,Books,0.4,Cash,0
39944,65,Female,914,9739,4869.5,Clothing,0.0,Cash,0
31450,62,Male,380,26188,3741.1428571428573,Home,0.42857142857142855,Credit Card,1
46448,26,Female,1204,2696,2696.0,Books,0.0,Credit Card,1
12481,30,Male,375,25760,3220.0,Books,0.625,Cash,0
27143,67,Female,394,14287,4762.333333333333,Electronics,0.0,Cash,0
12551,53,Male,530,30749,3074.9,Home,0.3,Credit Card,0
49040,25,Female,92,12027,2004.5,Clothing,0.5,Credit Card,0
3462,59,Female,454,14204,3551.0,Electronics,0.5,Cash,1
49843,42,Female,246,20263,3377.1666666666665,Clothing,0.6666666666666666,Cash,1
48693,28,Female,32,15640,2234.285714285714,Books,0.2857142857142857,PayPal,1
14924,44,Male,736,9281,3093.6666666666665,Clothing,0.3333333333333333,Cash,1
17611,39,Female,310,10154,1692.3333333333333,Clothing,0.8333333333333334,Cash,0
5302,69,Female,191,16048,4012.0,Books,0.5,Cash,0
22428,18,Female,30,25270,3158.75,Electronics,0.0,Cash,0
20440,24,Female,494,16211,1801.2222222222222,Home,0.5555555555555556,PayPal,0
15957,26,Male,343,5061,1265.25,Books,0.0,PayPal,0
33248,45,Male,66,6083,2027.6666666666667,Books,0.6666666666666666,Cash,0
11273,26,Male,262,21627,2403.0,Clothing,0.4444444444444444,Credit Card,0
27861,54,Male,333,13751,1964.4285714285713,Electronics,0.42857142857142855,PayPal,0
8983,46,Female,286,17585,2198.125,Books,0.375,Credit Card,0
12548,48,Male,542,18483,3696.6,Books,0.2,Credit Card,0
7983,28,Female,123,17240,3448.0,Electronics,0.4,Cash,0
43359,61,Male,90,16434,2739.0,Home,0.5,Credit Card,0
43802,65,Female,207,10953,1564.7142857142858,Books,0.42857142857142855,Cash,0
7529,62,Male,94,19597,3266.1666666666665,Clothing,0.5,PayPal,1
8422,34,Male,36,14330,2388.3333333333335,Books,0.3333333333333333,Credit Card,0
45821,20,Male,65,10698,3566.0,Books,0.3333333333333333,Credit Card,0
36041,59,Male,177,16325,3265.0,Home,0.2,Cash,0
31443,57,Male,295,13815,3453.75,Books,0.5,Cash,0
24725,56,Male,233,12706,3176.5,Books,0.75,Cash,0
7668,42,Male,203,13316,2663.2,Books,0.6,Credit Card,1
14647,21,Female,170,8415,1683.0,Books,0.8,Credit Card,0
3335,33,Male,33,16710,1856.6666666666667,Books,0.5555555555555556,PayPal,0
44187,51,Female,139,24035,2670.5555555555557,Clothing,0.4444444444444444,Credit Card,0
31725,25,Male,633,20444,2920.5714285714284,Books,0.7142857142857143,Cash,0
37971,31,Female,326,25446,3635.1428571428573,Home,0.5714285714285714,Cash,0
16178,43,Female,358,18026,2575.1428571428573,Books,0.2857142857142857,Cash,0
28294,35,Female,629,7532,2510.6666666666665,Home,1.0,Cash,0
436,50,Female,307,6221,2073.6666666666665,Home,0.6666666666666666,Credit Card,0
17750,41,Male,601,13125,4375.0,Home,0.6666666666666666,Credit Card,1
11702,58,Male,152,10820,2164.0,Electronics,0.6,PayPal,1
18050,70,Female,730,24871,4145.166666666667,Clothing,0.3333333333333333,Cash,0
3388,31,Male,181,7617,1904.25,Books,0.5,Cash,0
43608,58,Male,483,25233,3154.125,Clothing,0.25,PayPal,0
49536,41,Female,133,25545,3193.125,Books,0.25,Cash,1
22736,24,Male,526,10629,2125.8,Books,0.4,Cash,0
43250,28,Female,404,7494,1873.5,Clothing,0.25,Credit Card,0
39174,29,Male,154,14459,2065.5714285714284,Clothing,0.8571428571428571,Cash,1
15134,53,Female,591,17532,2504.5714285714284,Electronics,0.14285714285714285,Cash,0
42747,30,Female,277,13642,2273.6666666666665,Books,0.5,PayPal,0
29739,36,Male,513,9078,2269.5,Books,0.25,Cash,0
39153,38,Female,226,13643,3410.75,Books,0.0,Credit Card,0
39409,56,Female,489,18600,3720.0,Home,0.6,Credit Card,0
38363,42,Male,245,15204,2534.0,Clothing,0.6666666666666666,PayPal,0
13578,36,Female,121,20991,2623.875,Books,0.125,PayPal,0
21083,51,Male,355,11673,2918.25,Books,0.75,Credit Card,0
14033,64,Male,493,8106,1158.0,Clothing,0.5714285714285714,Cash,0
38492,21,Male,66,10908,2727.0,Clothing,0.5,Credit Card,0
18734,44,Male,386,12454,3113.5,Electronics,0.25,PayPal,0
32898,36,Male,205,16731,2091.375,Clothing,0.5,Cash,0
48009,39,Male,395,13525,2705.0,Clothing,0.0,Credit Card,1
48104,61,Male,286,10136,2027.2,Electronics,0.0,Credit Card,0
41546,23,Female,643,8829,2943.0,Clothing,0.3333333333333333,PayPal,0
14944,66,Male,441,7589,2529.6666666666665,Electronics,0.6666666666666666,Cash,0
41842,38,Male,351,10668,2133.6,Books,0.6,Credit Card,0
11718,58,Female,256,20314,3385.6666666666665,Books,0.5,PayPal,0
30228,60,Female,129,27898,3487.25,Books,0.375,Cash,0
19155,68,Female,316,24790,2754.4444444444443,Electronics,0.1111111111111111,Cash,0
36656,29,Female,669,18647,3107.8333333333335,Books,0.5,Cash,0
17343,29,Female,152,11153,2230.6,Clothing,0.0,Cash,0
49298,48,Male,327,9534,1906.8,Books,0.4,PayPal,1
7655,49,Female,594,17619,2936.5,Books,0.16666666666666666,Cash,0
41297,35,Female,322,9851,1970.2,Electronics,0.4,Credit Card,1
13050,40,Female,1094,9119,1823.8,Clothing,0.4,Credit Card,0
42050,63,Male,217,18599,4649.75,Clothing,1.0,Credit Card,1
1323,44,Male,433,8483,2120.75,Clothing,0.25,Cash,0
3206,46,Female,759,8318,1663.6,Electronics,0.4,Cash,0
36545,54,Female,162,15832,3166.4,Electronics,0.6,Cash,0
33857,33,Male,127,22576,2822.0,Clothing,0.25,Cash,0
35242,40,Female,982,4193,2096.5,Electronics,0.5,Credit Card,0
23023,43,Female,606,10565,3521.6666666666665,Books,1.0,Cash,0
6151,26,Male,236,9405,2351.25,Clothing,1.0,PayPal,0
41528,34,Female,128,20081,2868.714285714286,Books,0.42857142857142855,Cash,0
10195,51,Male,637,9026,2256.5,Clothing,0.75,PayPal,1
24071,57,Male,317,8228,2057.0,Books,0.25,Cash,0
38391,39,Female,207,15318,3063.6,Electronics,0.6,Cash,0
27415,40,Male,310,11986,2996.5,Clothing,0.5,Cash,0
22169,27,Male,286,16636,2772.6666666666665,Books,0.16666666666666666,Cash,0
5992,31,Female,232,22280,2785.0,Books,0.25,Cash,0
30531,20,Male,171,18305,2615.0,Books,0.14285714285714285,Cash,1
49896,25,Female,151,16890,3378.0,Clothing,0.2,Cash,1
49810,51,Male,203,13899,2779.8,Electronics,0.2,Credit Card,0
44431,41,Male,353,12226,3056.5,Books,0.25,Cash,0
37578,37,Female,33,20547,2935.285714285714,Home,0.42857142857142855,PayPal,1
14065,18,Male,1197,6010,3005.0,Electronics,0.5,Cash,0
20939,62,Male,601,10986,3662.0,Electronics,0.3333333333333333,PayPal,0
7275,69,Male,231,18134,3626.8,Electronics,0.6,Cash,1
9580,45,Female,525,11218,3739.3333333333335,Electronics,0.3333333333333333,Credit Card,0
16767,53,Male,358,10115,2528.75,Books,0.5,Credit Card,1
39301,59,Female,655,5914,1971.3333333333333,Electronics,0.3333333333333333,Cash,1
12632,25,Female,310,13892,3473.0,Books,0.25,PayPal,1
36047,31,Male,212,11178,2794.5,Home,0.25,Credit Card,1
5471,26,Female,186,12036,2407.2,Electronics,0.6,Cash,0
332,48,Female,137,16503,2750.5,Clothing,0.5,Cash,0
29039,55,Male,279,17815,3563.0,Home,0.8,Credit Card,0
39599,54,Female,272,12052,2008.6666666666667,Electronics,0.3333333333333333,PayPal,0
34433,60,Female,456,10847,3615.6666666666665,Books,0.3333333333333333,Cash,1
41545,38,Male,248,11689,2337.8,Home,0.8,Credit Card,0
11200,68,Female,386,9440,3146.6666666666665,Clothing,0.6666666666666666,Credit Card,0
34659,59,Female,384,10554,2638.5,Home,0.25,Credit Card,0
9496,64,Female,159,31681,2880.090909090909,Books,0.45454545454545453,PayPal,0
3694,21,Male,863,11061,2765.25,Books,0.25,Cash,0
39459,68,Male,897,4530,2265.0,Clothing,0.0,Credit Card,1
7881,51,Female,128,17621,2936.8333333333335,Books,0.16666666666666666,PayPal,0
25075,54,Male,482,19688,3281.3333333333335,Books,0.3333333333333333,Cash,1
45486,68,Male,202,8465,2821.6666666666665,Books,0.3333333333333333,Cash,0
3134,22,Female,1142,8219,2739.6666666666665,Home,0.3333333333333333,Credit Card,0
19090,30,Male,171,16908,2415.4285714285716,Books,0.5714285714285714,Cash,0
4830,43,Female,190,17832,2972.0,Books,0.5,Cash,1
30979,70,Male,617,8165,2721.6666666666665,Books,0.0,PayPal,0
34893,53,Male,59,11026,2205.2,Clothing,0.4,Credit Card,0
5455,60,Male,60,15417,3854.25,Books,0.25,Cash,1
15345,60,Male,368,18866,3144.3333333333335,Books,0.3333333333333333,Cash,0
12182,27,Male,905,14239,2373.1666666666665,Books,0.3333333333333333,Cash,0
36383,56,Female,63,12444,4148.0,Home,0.3333333333333333,Cash,0
41806,49,Female,378,15513,3102.6,Clothing,0.6,Cash,0
35540,34,Female,459,13912,2318.6666666666665,Home,0.3333333333333333,Credit Card,1
41617,45,Female,619,17317,2886.1666666666665,Home,0.6666666666666666,Cash,1
45491,31,Female,324,3773,1257.6666666666667,Electronics,0.6666666666666666,Cash,0
17616,25,Female,321,4811,2405.5,Electronics,0.5,Cash,0
18217,50,Female,768,5059,2529.5,Books,0.5,Cash,1
22194,30,Male,252,11467,2293.4,Electronics,0.6,PayPal,0
45298,26,Female,497,15296,2549.3333333333335,Electronics,0.16666666666666666,Credit Card,1
15687,41,Male,702,10045,3348.3333333333335,Books,0.0,Cash,0
9136,68,Male,397,20443,2920.4285714285716,Clothing,0.42857142857142855,PayPal,1
12041,20,Female,729,11833,2366.6,Books,0.4,Cash,0
30444,30,Female,930,7661,1915.25,Clothing,0.5,Cash,0
19320,34,Female,243,27554,3444.25,Clothing,0.125,Cash,0
27564,67,Male,29,12068,3017.0,Home,0.5,Cash,0
16433,67,Male,219,14697,3674.25,Home,0.25,PayPal,1
32428,56,Male,483,11975,3991.6666666666665,Electronics,0.3333333333333333,Credit Card,0
9972,46,Male,629,6544,1636.0,Books,0.75,Cash,0
13469,60,Female,375,10810,2702.5,Books,0.5,Credit Card,0
45645,29,Male,256,25726,2858.4444444444443,Home,0.5555555555555556,Credit Card,0
25561,23,Male,243,7329,1832.25,Books,0.5,Credit Card,1
25457,56,Male,381,19813,2830.4285714285716,Books,0.2857142857142857,Cash,0
38996,51,Male,129,16823,2803.8333333333335,Books,0.5,PayPal,0
2677,22,Female,31,22222,2777.75,Clothing,0.25,Cash,1
47605,68,Female,438,30047,3004.7,Clothing,0.3,Cash,0
20023,58,Female,404,20520,3420.0,Electronics,0.5,Cash,0
21917,35,Female,123,13364,3341.0,Clothing,1.0,Cash,0
46402,29,Female,313,9037,2259.25,Books,0.5,Cash,0
15938,27,Male,357,18222,1822.2,Clothing,0.3,Cash,0
9323,27,Female,159,10025,2506.25,Home,0.75,Cash,0
22514,45,Male,1358,3195,3195.0,Home,0.0,Cash,0
12848,45,Male,475,1956,978.0,Books,0.5,Credit Card,0
3792,46,Female,417,14909,2981.8,Books,0.4,PayPal,0
14520,20,Male,93,7258,1814.5,Clothing,0.25,Cash,0
39493,37,Female,205,19178,3196.3333333333335,Books,0.3333333333333333,Cash,0
41899,53,Male,335,18888,2698.285714285714,Clothing,0.42857142857142855,Cash,0
41657,43,Female,575,4613,2306.5,Clothing,0.5,Credit Card,0
7761,29,Male,207,13908,3477.0,Books,0.25,Credit Card,1
33929,26,Male,293,27076,3384.5,Books,0.5,Credit Card,0
11274,65,Female,165,12449,2074.8333333333335,Books,0.6666666666666666,Credit Card,0
49885,27,Female,675,21827,3118.1428571428573,Clothing,0.42857142857142855,PayPal,1
18553,60,Male,967,10644,3548.0,Clothing,0.3333333333333333,Credit Card,0
47811,51,Female,89,25268,3158.5,Books,0.0,Credit Card,0
7191,53,Female,168,13269,2211.5,Clothing,0.6666666666666666,Cash,0
34447,49,Male,143,6300,2100.0,Electronics,0.6666666666666666,Credit Card,0
16506,18,Male,30,17436,1937.3333333333333,Clothing,0.6666666666666666,Credit Card,1
29195,27,Male,374,21105,3015.0,Books,0.5714285714285714,PayPal,0
22385,30,Male,1184,6002,3001.0,Clothing,0.5,Credit Card,0
6685,19,Female,432,6870,2290.0,Books,0.3333333333333333,Credit Card,0
12595,18,Female,570,17566,2927.6666666666665,Books,0.16666666666666666,Cash,1
11074,55,Male,569,11561,2890.25,Books,0.25,Credit Card,0
39406,50,Male,178,8286,2071.5,Clothing,0.25,Credit Card,0
488,41,Female,349,24331,3041.375,Clothing,0.25,Cash,0
23832,43,Female,63,6571,1642.75,Books,0.75,Credit Card,1
18451,26,Female,655,6601,2200.3333333333335,Home,0.3333333333333333,Cash,0
6310,29,Female,141,12422,2484.4,Books,0.2,PayPal,0
16256,19,Female,225,11887,3962.3333333333335,Books,0.0,Cash,0
945,31,Male,642,9108,1821.6,Books,0.6,Cash,0
6838,25,Male,958,12528,2505.6,Home,0.6,Credit Card,1
18487,31,Male,189,11967,1994.5,Books,0.3333333333333333,Cash,1
18076,36,Male,169,18540,3090.0,Books,0.16666666666666666,Cash,1
22518,45,Male,666,15358,3071.6,Books,0.6,Cash,0
33996,47,Male,250,14395,3598.75,Electronics,0.5,Cash,0
30393,33,Female,346,6139,1227.8,Books,0.8,Cash,0
27936,47,Male,291,10769,2153.8,Books,0.4,Cash,1
17288,35,Female,183,17524,2190.5,Books,0.375,Cash,1
5373,25,Female,532,19285,3857.0,Electronics,0.6,PayPal,1
38927,70,Female,646,23944,3420.5714285714284,Home,0.0,Cash,0
15149,56,Female,546,10917,2729.25,Books,0.5,Cash,0
43870,37,Female,164,11039,2759.75,Clothing,0.5,PayPal,0
2460,45,Male,565,18935,3155.8333333333335,Clothing,0.16666666666666666,Cash,0
35608,43,Female,653,6831,2277.0,Electronics,0.6666666666666666,PayPal,0
16837,40,Male,520,2436,2436.0,Electronics,0.0,Credit Card,1
10443,68,Female,219,12229,3057.25,Books,0.5,PayPal,0
9609,27,Female,785,5776,2888.0,Books,1.0,PayPal,0
38704,54,Male,489,23385,3340.714285714286,Electronics,0.42857142857142855,Cash,0
17902,60,Male,408,10559,2639.75,Home,0.0,PayPal,0
32837,20,Female,91,8733,2911.0,Home,0.3333333333333333,PayPal,0
17051,31,Female,448,17030,2838.3333333333335,Home,0.16666666666666666,Cash,0
13023,19,Male,669,3105,1552.5,Electronics,0.5,Cash,0
46707,56,Female,316,8530,1706.0,Books,0.4,Cash,0
22015,30,Female,154,5214,2607.0,Books,0.0,Cash,0
35883,35,Male,555,5422,1355.5,Books,0.75,PayPal,0
26949,22,Female,205,11070,1845.0,Books,0.3333333333333333,Cash,0
48978,40,Male,66,15899,2649.8333333333335,Clothing,0.5,Cash,0
16030,70,Female,491,16181,3236.2,Clothing,0.0,Credit Card,0
35579,55,Female,59,15064,3012.8,Books,0.4,Credit Card,0
43157,59,Male,221,16634,3326.8,Clothing,0.4,PayPal,0
36592,42,Male,95,17322,2887.0,Clothing,0.16666666666666666,Cash,0
13269,24,Male,394,21750,2718.75,Clothing,0.625,Cash,0
26015,47,Female,650,19270,2408.75,Clothing,0.5,Cash,0
11954,47,Female,64,13110,2185.0,Books,0.5,Credit Card,1
25245,58,Female,153,22838,3262.5714285714284,Books,0.2857142857142857,Cash,1
45731,52,Female,195,5112,2556.0,Books,1.0,Credit Card,0
18644,41,Female,632,19944,3988.8,Electronics,0.4,Cash,0
10041,40,Female,150,15109,3777.25,Books,0.0,PayPal,0
40099,55,Female,854,15060,1882.5,Books,0.25,Cash,0
26012,39,Female,299,9286,3095.3333333333335,Clothing,0.3333333333333333,Cash,1
23356,26,Male,135,2831,2831.0,Books,0.0,PayPal,1
40785,65,Female,410,16129,3225.8,Clothing,0.0,Cash,1
6594,70,Female,191,5928,1482.0,Clothing,0.0,Cash,0
